source_config,condition,target_config,forced_value,relationship_type,file,line,function,code_snippet
-fast,,jpeg_compress_struct.dct_method,,AGGREGATION,,0,,CLI flag -fast sets dct_method
-fast,,jpeg_decompress_struct.desired_number_of_colors,,AGGREGATION,,0,,CLI flag -fast sets desired_number_of_colors
-fast,,jpeg_decompress_struct.dither_mode,,AGGREGATION,,0,,CLI flag -fast sets dither_mode
EOBRUN,> 0,BE,0,DIRECT_OVERRIDE,jcphuff.c,404,emit_eobrun,if (entropy->EOBRUN > 0) {    /* if there is any pending EOBRUN */     temp = entropy->EOBRUN;     nbits = JPEG_NBITS_NONZERO(temp) - 1;     /* safety check: shouldn't happen given limited correction-
a,>= qe,c,e->a,DIRECT_OVERRIDE,jcarith.c,244,arith_encode,"if (e->a >= qe) {       /* If the interval size (qe) for the less probable symbol (LPS)        * is larger than the interval size for the MPS, then exchange        * the two symbols for coding efficie"
a,< qe,c,e->a,DIRECT_OVERRIDE,jcarith.c,257,arith_encode,"if (e->a < qe) {       /* If the interval size (qe) for the less probable symbol (LPS)        * is larger than the interval size for the MPS, then exchange        * the two symbols for coding efficien"
arithmetic,|| t[i].options & TJXOPT_ARITHMETIC,jpeg_compress_struct.arith_code,TRUE,DIRECT_OVERRIDE,turbojpeg.c,2982,,if (this->arithmetic || t[i].options & TJXOPT_ARITHMETIC) {       cinfo->arith_code = TRUE;       cinfo->optimize_coding = FALSE;     }
arithmetic,|| t[i].options & TJXOPT_ARITHMETIC,jpeg_compress_struct.optimize_coding,FALSE,DIRECT_OVERRIDE,turbojpeg.c,2982,,if (this->arithmetic || t[i].options & TJXOPT_ARITHMETIC) {       cinfo->arith_code = TRUE;       cinfo->optimize_coding = FALSE;     }
bits_per_pixel,== 8,get_pixel_rows,get_8bit_row,CASCADE,rdbmp.c,388,preload_image,switch(bits_per_pixel) case 8
bits_per_pixel,== 24,get_pixel_rows,get_24bit_row,CASCADE,rdbmp.c,388,preload_image,switch(bits_per_pixel) case 24
bits_per_pixel,== 32,get_pixel_rows,get_32bit_row,CASCADE,rdbmp.c,388,preload_image,switch(bits_per_pixel) case 32
bits_per_pixel,== 8,get_pixel_rows,get_8bit_row,CASCADE,rdbmp.c,618,start_input_bmp,switch(bits_per_pixel) case 8
bits_per_pixel,== 24,get_pixel_rows,get_24bit_row,CASCADE,rdbmp.c,618,start_input_bmp,switch(bits_per_pixel) case 24
bits_per_pixel,== 32,get_pixel_rows,get_32bit_row,CASCADE,rdbmp.c,618,start_input_bmp,switch(bits_per_pixel) case 32
bits_per_pixel,== 8,jpeg_compress_struct.in_color_space,JCS_EXT_RGB,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 8
bits_per_pixel,== 24,jpeg_compress_struct.in_color_space,JCS_EXT_BGR,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 24
bits_per_pixel,== 32,jpeg_compress_struct.in_color_space,JCS_EXT_BGRA,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 32
bits_per_pixel,== 8,jpeg_compress_struct.input_components,rgb_pixelsize[cinfo->in_color_space],CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 8
bits_per_pixel,== 8,jpeg_compress_struct.input_components,1,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 8
bits_per_pixel,== 8,jpeg_compress_struct.input_components,4,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 8
bits_per_pixel,== 24,jpeg_compress_struct.input_components,rgb_pixelsize[cinfo->in_color_space],CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 24
bits_per_pixel,== 24,jpeg_compress_struct.input_components,4,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 24
bits_per_pixel,== 32,jpeg_compress_struct.input_components,rgb_pixelsize[cinfo->in_color_space],CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 32
bits_per_pixel,== 32,jpeg_compress_struct.input_components,4,CASCADE,rdbmp.c,559,start_input_bmp,switch(bits_per_pixel) case 32
buffer_full,&& lines_left_in_iMCU_row <= 1,jpeg_decompress_struct.output_scanline,lines_left_in_iMCU_row + lines_per_iMCU_row,DIRECT_OVERRIDE,jdapistd.c,550,,if (lines_left_in_iMCU_row <= 1 && main_ptr->buffer_full) {       cinfo->output_scanline += lines_left_in_iMCU_row + lines_per_iMCU_row;       lines_after_iMCU_row -= lines_per_iMCU_row;     } else { 
c,>= temp,a,qe,DIRECT_OVERRIDE,jdarith.c,169,arith_decode,if (e->c >= temp) {     e->c -= temp;     /* Conditional LPS (less probable symbol) exchange */     if (e->a < qe) {       e->a = qe;       *st = (sv & 0x80) ^ nm;   /* Estimate_after_MPS */     } els
c,>= temp,a,qe,DIRECT_OVERRIDE,jdarith.c,169,arith_decode,if (e->c >= temp) {     e->c -= temp;     /* Conditional LPS (less probable symbol) exchange */     if (e->a < qe) {       e->a = qe;       *st = (sv & 0x80) ^ nm;   /* Estimate_after_MPS */     } els
c,& 0xF8000000UL,sc,0,DIRECT_OVERRIDE,jcarith.c,154,finish_pass,"if (e->c & 0xF8000000UL) {     /* One final overflow has to be handled */     if (e->buffer >= 0) {       if (e->zc)         do emit_byte(0x00, cinfo);         while (--e->zc);       emit_byte(e->buff"
c,& 0xF8000000UL,zc,e->sc,DIRECT_OVERRIDE,jcarith.c,154,finish_pass,"if (e->c & 0xF8000000UL) {     /* One final overflow has to be handled */     if (e->buffer >= 0) {       if (e->zc)         do emit_byte(0x00, cinfo);         while (--e->zc);       emit_byte(e->buff"
call:examine_app0(),,jpeg_compress_struct.JFIF_major_version,data[5],MUTUAL_EXCLUSION,jdmarker.c,734,examine_app0,get_interesting_appn calls examine_app0() which sets JFIF_major_version=data[5]
call:examine_app0(),,jpeg_compress_struct.JFIF_minor_version,data[6],MUTUAL_EXCLUSION,jdmarker.c,734,examine_app0,get_interesting_appn calls examine_app0() which sets JFIF_minor_version=data[6]
call:examine_app0(),,jpeg_compress_struct.X_density,(data[8] << 8) + data[9],MUTUAL_EXCLUSION,jdmarker.c,734,examine_app0,get_interesting_appn calls examine_app0() which sets X_density=(data[8] << 8) + data[9]
call:examine_app0(),,jpeg_compress_struct.Y_density,(data[10] << 8) + data[11],MUTUAL_EXCLUSION,jdmarker.c,734,examine_app0,get_interesting_appn calls examine_app0() which sets Y_density=(data[10] << 8) + data[11]
call:examine_app0(),,jpeg_compress_struct.density_unit,data[7],MUTUAL_EXCLUSION,jdmarker.c,734,examine_app0,get_interesting_appn calls examine_app0() which sets density_unit=data[7]
call:examine_app0(),,jpeg_decompress_struct.saw_JFIF_marker,TRUE,MUTUAL_EXCLUSION,jdmarker.c,734,examine_app0,get_interesting_appn calls examine_app0() which sets saw_JFIF_marker=TRUE
call:examine_app14(),,jpeg_decompress_struct.Adobe_transform,(UINT8)transform,MUTUAL_EXCLUSION,jdmarker.c,737,examine_app14,get_interesting_appn calls examine_app14() which sets Adobe_transform=(UINT8)transform
call:examine_app14(),,jpeg_decompress_struct.saw_Adobe_marker,TRUE,MUTUAL_EXCLUSION,jdmarker.c,737,examine_app14,get_interesting_appn calls examine_app14() which sets saw_Adobe_marker=TRUE
call:fill_scans(),,jpeg_compress_struct.Ah,Ah,MUTUAL_EXCLUSION,jcparam.c,465,fill_scans,fill_dc_scans calls fill_scans() which sets Ah=Ah
call:fill_scans(),,jpeg_compress_struct.Al,Al,MUTUAL_EXCLUSION,jcparam.c,465,fill_scans,fill_dc_scans calls fill_scans() which sets Al=Al
call:fill_scans(),,jpeg_compress_struct.Se,Se,MUTUAL_EXCLUSION,jcparam.c,465,fill_scans,fill_dc_scans calls fill_scans() which sets Se=Se
call:fill_scans(),,jpeg_compress_struct.Ss,Ss,MUTUAL_EXCLUSION,jcparam.c,465,fill_scans,fill_dc_scans calls fill_scans() which sets Ss=Ss
call:fill_scans(),,jpeg_compress_struct.comps_in_scan,1,MUTUAL_EXCLUSION,jcparam.c,465,fill_scans,fill_dc_scans calls fill_scans() which sets comps_in_scan=1
call:get_sof(),,jpeg_compress_struct.arith_code,is_arith,MUTUAL_EXCLUSION,jdmarker.c,995,get_sof,read_markers calls get_sof() which sets arith_code=is_arith
call:get_sof(),,jpeg_compress_struct.comp_info,"(jpeg_component_info *)(*cinfo->mem->alloc_small)
                        ((j_common_ptr)cinfo, JPOOL_IMAGE,
                         cinfo->num_components * sizeof(jpeg_component_info))",MUTUAL_EXCLUSION,jdmarker.c,995,get_sof,"read_markers calls get_sof() which sets comp_info=(jpeg_component_info *)(*cinfo->mem->alloc_small)                         ((j_common_ptr)cinfo, JPOOL_IMAGE,                          cinfo->num_compo"
call:get_sof(),,jpeg_compress_struct.progressive_mode,is_prog,MUTUAL_EXCLUSION,jdmarker.c,995,get_sof,read_markers calls get_sof() which sets progressive_mode=is_prog
call:get_soi(),,jpeg_compress_struct.CCIR601_sampling,FALSE,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets CCIR601_sampling=FALSE
call:get_soi(),,jpeg_compress_struct.JFIF_major_version,1,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets JFIF_major_version=1
call:get_soi(),,jpeg_compress_struct.JFIF_minor_version,1,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets JFIF_minor_version=1
call:get_soi(),,jpeg_compress_struct.X_density,1,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets X_density=1
call:get_soi(),,jpeg_compress_struct.Y_density,1,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets Y_density=1
call:get_soi(),,jpeg_compress_struct.density_unit,0,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets density_unit=0
call:get_soi(),,jpeg_compress_struct.jpeg_color_space,JCS_UNKNOWN,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets jpeg_color_space=JCS_UNKNOWN
call:get_soi(),,jpeg_compress_struct.restart_interval,0,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets restart_interval=0
call:get_soi(),,jpeg_decompress_struct.Adobe_transform,0,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets Adobe_transform=0
call:get_soi(),,jpeg_decompress_struct.saw_Adobe_marker,FALSE,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets saw_Adobe_marker=FALSE
call:get_soi(),,jpeg_decompress_struct.saw_JFIF_marker,FALSE,MUTUAL_EXCLUSION,jdmarker.c,989,get_soi,read_markers calls get_soi() which sets saw_JFIF_marker=FALSE
call:get_sos(),,jpeg_compress_struct.Ah,(c >> 4) & 15,MUTUAL_EXCLUSION,jdmarker.c,1036,get_sos,read_markers calls get_sos() which sets Ah=(c >> 4) & 15
call:get_sos(),,jpeg_compress_struct.Al,(c     ) & 15,MUTUAL_EXCLUSION,jdmarker.c,1036,get_sos,read_markers calls get_sos() which sets Al=(c     ) & 15
call:get_sos(),,jpeg_compress_struct.Se,c,MUTUAL_EXCLUSION,jdmarker.c,1036,get_sos,read_markers calls get_sos() which sets Se=c
call:get_sos(),,jpeg_compress_struct.Ss,c,MUTUAL_EXCLUSION,jdmarker.c,1036,get_sos,read_markers calls get_sos() which sets Ss=c
call:get_sos(),,jpeg_compress_struct.comps_in_scan,n,MUTUAL_EXCLUSION,jdmarker.c,1036,get_sos,read_markers calls get_sos() which sets comps_in_scan=n
call:initial_setup(),,jpeg_compress_struct.max_h_samp_factor,1,MUTUAL_EXCLUSION,jcmaster.c,905,initial_setup,jinit_c_master_control calls initial_setup() which sets max_h_samp_factor=1
call:initial_setup(),,jpeg_compress_struct.max_v_samp_factor,1,MUTUAL_EXCLUSION,jcmaster.c,905,initial_setup,jinit_c_master_control calls initial_setup() which sets max_v_samp_factor=1
call:initial_setup(),,jpeg_compress_struct.total_iMCU_rows,"(JDIMENSION)
    jdiv_round_up((long)cinfo->image_height,
                  (long)(cinfo->max_v_samp_factor * data_unit))",MUTUAL_EXCLUSION,jcmaster.c,905,initial_setup,"jinit_c_master_control calls initial_setup() which sets total_iMCU_rows=(JDIMENSION)     jdiv_round_up((long)cinfo->image_height,                   (long)(cinfo->max_v_samp_factor * data_unit))"
call:jinit_c_master_control(),,jpeg_compress_struct.num_scans,1,MUTUAL_EXCLUSION,jctrans.c,181,jinit_c_master_control,transencode_master_selection calls jinit_c_master_control() which sets num_scans=1
call:jinit_c_master_control(),,jpeg_compress_struct.progressive_mode,FALSE,MUTUAL_EXCLUSION,jctrans.c,181,jinit_c_master_control,transencode_master_selection calls jinit_c_master_control() which sets progressive_mode=FALSE
call:jinit_c_master_control(),,jpeg_compress_struct.raw_data_in,FALSE,MUTUAL_EXCLUSION,jctrans.c,181,jinit_c_master_control,transencode_master_selection calls jinit_c_master_control() which sets raw_data_in=FALSE
call:jinit_c_master_control(),,jpeg_compress_struct.smoothing_factor,0,MUTUAL_EXCLUSION,jctrans.c,181,jinit_c_master_control,transencode_master_selection calls jinit_c_master_control() which sets smoothing_factor=0
call:jinit_phuff_decoder(),,jpeg_compress_struct.entropy,(struct jpeg_entropy_decoder *)entropy,MUTUAL_EXCLUSION,jdtrans.c,124,jinit_phuff_decoder,transdecode_master_selection calls jinit_phuff_decoder() which sets entropy=(struct jpeg_entropy_decoder *)entropy
call:jinit_phuff_decoder(),,jpeg_decompress_struct.coef_bits,"(int (*)[DCTSIZE2])
    (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_IMAGE,
                                cinfo->num_components * 2 * DCTSIZE2 *
                                sizeof(int))",MUTUAL_EXCLUSION,jdtrans.c,124,jinit_phuff_decoder,"transdecode_master_selection calls jinit_phuff_decoder() which sets coef_bits=(int (*)[DCTSIZE2])     (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_IMAGE,                                 cinf"
call:jpeg_set_colorspace(),,jpeg_compress_struct.jpeg_color_space,colorspace,MUTUAL_EXCLUSION,transupp.c,2066,jpeg_set_colorspace,jtransform_adjust_parameters calls jpeg_set_colorspace() which sets jpeg_color_space=colorspace
call:jpeg_set_colorspace(),,jpeg_compress_struct.num_components,1,MUTUAL_EXCLUSION,transupp.c,2066,jpeg_set_colorspace,jtransform_adjust_parameters calls jpeg_set_colorspace() which sets num_components=1
call:jpeg_set_colorspace(),,jpeg_compress_struct.write_Adobe_marker,FALSE,MUTUAL_EXCLUSION,transupp.c,2066,jpeg_set_colorspace,jtransform_adjust_parameters calls jpeg_set_colorspace() which sets write_Adobe_marker=FALSE
call:jpeg_set_colorspace(),,jpeg_compress_struct.write_JFIF_header,FALSE,MUTUAL_EXCLUSION,transupp.c,2066,jpeg_set_colorspace,jtransform_adjust_parameters calls jpeg_set_colorspace() which sets write_JFIF_header=FALSE
call:jpeg_simple_progression(),,jpeg_compress_struct.num_scans,nscans,MUTUAL_EXCLUSION,jpegtran.c,423,jpeg_simple_progression,parse_switches calls jpeg_simple_progression() which sets num_scans=nscans
call:jpeg_simple_progression(),,jpeg_compress_struct.scan_info,scanptr,MUTUAL_EXCLUSION,jpegtran.c,423,jpeg_simple_progression,parse_switches calls jpeg_simple_progression() which sets scan_info=scanptr
call:jpeg_simple_progression(),,jpeg_compress_struct.script_space,"(jpeg_scan_info *)
      (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_PERMANENT,
                        cinfo->script_space_size * sizeof(jpeg_scan_info))",MUTUAL_EXCLUSION,jpegtran.c,423,jpeg_simple_progression,"parse_switches calls jpeg_simple_progression() which sets script_space=(jpeg_scan_info *)       (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_PERMANENT,                         cinfo->script_"
call:jpeg_simple_progression(),,jpeg_compress_struct.script_space_size,"MAX(nscans, 10)",MUTUAL_EXCLUSION,jpegtran.c,423,jpeg_simple_progression,"parse_switches calls jpeg_simple_progression() which sets script_space_size=MAX(nscans, 10)"
call:master_selection(),,jpeg_decompress_struct.colormap,NULL,MUTUAL_EXCLUSION,jdmaster.c,892,master_selection,jinit_master_decompress calls master_selection() which sets colormap=NULL
call:master_selection(),,jpeg_decompress_struct.enable_1pass_quant,FALSE,MUTUAL_EXCLUSION,jdmaster.c,892,master_selection,jinit_master_decompress calls master_selection() which sets enable_1pass_quant=FALSE
call:master_selection(),,jpeg_decompress_struct.enable_2pass_quant,FALSE,MUTUAL_EXCLUSION,jdmaster.c,892,master_selection,jinit_master_decompress calls master_selection() which sets enable_2pass_quant=FALSE
call:master_selection(),,jpeg_decompress_struct.raw_data_out,FALSE,MUTUAL_EXCLUSION,jdmaster.c,892,master_selection,jinit_master_decompress calls master_selection() which sets raw_data_out=FALSE
call:master_selection(),,jpeg_decompress_struct.scale_denom,1,MUTUAL_EXCLUSION,jdmaster.c,892,master_selection,jinit_master_decompress calls master_selection() which sets scale_denom=1
call:master_selection(),,jpeg_decompress_struct.scale_num,cinfo->scale_denom = 1,MUTUAL_EXCLUSION,jdmaster.c,892,master_selection,jinit_master_decompress calls master_selection() which sets scale_num=cinfo->scale_denom = 1
call:reset_marker_reader(),,jpeg_compress_struct.comp_info,NULL,MUTUAL_EXCLUSION,jdmarker.c,1313,reset_marker_reader,jinit_marker_reader calls reset_marker_reader() which sets comp_info=NULL
call:reset_marker_reader(),,jpeg_decompress_struct.input_scan_number,0,MUTUAL_EXCLUSION,jdmarker.c,1313,reset_marker_reader,jinit_marker_reader calls reset_marker_reader() which sets input_scan_number=0
call:reset_marker_reader(),,jpeg_decompress_struct.unread_marker,0,MUTUAL_EXCLUSION,jdmarker.c,1313,reset_marker_reader,jinit_marker_reader calls reset_marker_reader() which sets unread_marker=0
call:transpose_critical_parameters(),,jpeg_compress_struct.image_height,jtemp,MUTUAL_EXCLUSION,transupp.c,2099,transpose_critical_parameters,jtransform_adjust_parameters calls transpose_critical_parameters() which sets image_height=jtemp
call:transpose_critical_parameters(),,jpeg_compress_struct.image_width,dstinfo->image_height,MUTUAL_EXCLUSION,transupp.c,2099,transpose_critical_parameters,jtransform_adjust_parameters calls transpose_critical_parameters() which sets image_width=dstinfo->image_height
call:validate_script(),,jpeg_compress_struct.progressive_mode,FALSE,MUTUAL_EXCLUSION,jcmaster.c,876,validate_script,jinit_c_master_control calls validate_script() which sets progressive_mode=FALSE
clear_code,== code,firstcode,sinfo->oldcode = code,DIRECT_OVERRIDE,rdgif.c,275,,"if (code == sinfo->clear_code) {     /* Reinit state, swallow any extra Clear codes, and */     /* return next code, which is expected to be a raw byte. */     ReInitLZW(sinfo);     do {       code = "
clear_code,== code,oldcode,code,DIRECT_OVERRIDE,rdgif.c,275,,"if (code == sinfo->clear_code) {     /* Reinit state, swallow any extra Clear codes, and */     /* return next code, which is expected to be a raw byte. */     ReInitLZW(sinfo);     do {       code = "
coef_arrays,!= NULL,_decompress_data,decompress_smooth_data,DIRECT_OVERRIDE,jdcoefct.c,64,start_output_pass,if (coef->pub.coef_arrays != NULL) {     if (cinfo->do_block_smoothing && smoothing_ok(cinfo))       coef->pub._decompress_data = decompress_smooth_data;     else       coef->pub._decompress_data = de
coef_arrays,!= NULL,_decompress_data,decompress_data,DIRECT_OVERRIDE,jdcoefct.c,64,start_output_pass,if (coef->pub.coef_arrays != NULL) {     if (cinfo->do_block_smoothing && smoothing_ok(cinfo))       coef->pub._decompress_data = decompress_smooth_data;     else       coef->pub._decompress_data = de
crop_height,<= dtemp,drop_height,0,DIRECT_OVERRIDE,transupp.c,1659,jtransform_request_workspace,if (info->crop_height <= dtemp)         info->drop_height = 0;       else if (yoffset + info->crop_height - dtemp == info->output_height)         /* Matching bottom edge: include partial iMCU */      
crop_height_set,== JCROP_UNSET,crop_height,info->output_height - info->crop_yoffset,DIRECT_OVERRIDE,transupp.c,1610,jtransform_request_workspace,"if (info->crop_height_set == JCROP_UNSET) {       if (info->crop_yoffset >= info->output_height)         ERREXIT(srcinfo, JERR_BAD_CROP_SPEC);       info->crop_height = info->output_height - info->cro"
crop_width,<= dtemp,drop_width,0,DIRECT_OVERRIDE,transupp.c,1649,jtransform_request_workspace,if (info->crop_width <= dtemp)         info->drop_width = 0;       else if (xoffset + info->crop_width - dtemp == info->output_width)         /* Matching right edge: include partial iMCU */         in
crop_width_set,== JCROP_UNSET,crop_width,info->output_width - info->crop_xoffset,DIRECT_OVERRIDE,transupp.c,1591,jtransform_request_workspace,"if (info->crop_width_set == JCROP_UNSET) {       if (info->crop_xoffset >= info->output_width)         ERREXIT(srcinfo, JERR_BAD_CROP_SPEC);       info->crop_width = info->output_width - info->crop_xo"
crop_xoffset_set,== JCROP_UNSET,crop_xoffset,0,DIRECT_OVERRIDE,transupp.c,1587,jtransform_request_workspace,if (info->crop_xoffset_set == JCROP_UNSET)       info->crop_xoffset = 0;
crop_yoffset_set,== JCROP_UNSET,crop_yoffset,0,DIRECT_OVERRIDE,transupp.c,1589,jtransform_request_workspace,if (info->crop_yoffset_set == JCROP_UNSET)       info->crop_yoffset = 0;
end_code,== code,out_of_blocks,TRUE,DIRECT_OVERRIDE,rdgif.c,291,,"if (code == sinfo->end_code) {     /* Skip the rest of the image, unless GetCode already read terminator */     if (!sinfo->out_of_blocks) {       SkipDataBlocks(sinfo);       sinfo->out_of_blocks = T"
free_code,> dinfo->maxcode,maxcode,LZW_TABLE_SIZE,DIRECT_OVERRIDE,wrgif.c,155,,if (dinfo->free_code > dinfo->maxcode) {     dinfo->n_bits++;     if (dinfo->n_bits == MAX_LZW_BITS)       dinfo->maxcode = LZW_TABLE_SIZE; /* free_code will never exceed this */     else       dinfo-
free_code,> dinfo->maxcode,maxcode,MAXCODE(dinfo->n_bits),DIRECT_OVERRIDE,wrgif.c,155,,if (dinfo->free_code > dinfo->maxcode) {     dinfo->n_bits++;     if (dinfo->n_bits == MAX_LZW_BITS)       dinfo->maxcode = LZW_TABLE_SIZE; /* free_code will never exceed this */     else       dinfo-
global_state,== DSTATE_PRELOAD,jpeg_decompress_struct.output_scan_number,cinfo->input_scan_number,DIRECT_OVERRIDE,jdapistd.c,64,,"if (cinfo->global_state == DSTATE_PRELOAD) {     /* If file has multiple scans, absorb them all into the coef buffer */     if (cinfo->inputctl->has_multiple_scans) { #ifdef D_MULTISCAN_FILES_SUPPORTE"
global_state,!= DSTATE_PRESCAN,jpeg_decompress_struct.output_scanline,0,DIRECT_OVERRIDE,jdapistd.c,111,,if (cinfo->global_state != DSTATE_PRESCAN) {     /* First call: do pass setup */     (*cinfo->master->prepare_for_output_pass) (cinfo);     cinfo->output_scanline = 0;     cinfo->global_state = DSTATE
global_state,== DSTATE_PRELOAD,pass_limit,(long)cinfo->total_iMCU_rows,DIRECT_OVERRIDE,jdapistd.c,64,,"if (cinfo->global_state == DSTATE_PRELOAD) {     /* If file has multiple scans, absorb them all into the coef buffer */     if (cinfo->inputctl->has_multiple_scans) { #ifdef D_MULTISCAN_FILES_SUPPORTE"
global_state,== DSTATE_RDCOEFS,pass_limit,(long)cinfo->total_iMCU_rows,DIRECT_OVERRIDE,jdtrans.c,59,,if (cinfo->global_state == DSTATE_RDCOEFS) {     /* Absorb whole file into the coef buffer */     for (;;) {       int retcode;       /* Call progress monitor hook if present */       if (cinfo->progr
h,!= 0,crop_height,t[i].r.h,DIRECT_OVERRIDE,turbojpeg.c,2933,,if (t[i].r.h != 0) {         xinfo[i].crop_height = t[i].r.h;  xinfo[i].crop_height_set = JCROP_POS;       } else         xinfo[i].crop_height = JCROP_UNSET;
h,!= 0,crop_height_set,JCROP_POS,DIRECT_OVERRIDE,turbojpeg.c,2933,,if (t[i].r.h != 0) {         xinfo[i].crop_height = t[i].r.h;  xinfo[i].crop_height_set = JCROP_POS;       } else         xinfo[i].crop_height = JCROP_UNSET;
has_multiple_scans,&& cinfo->progress != NULL && !cinfo->buffered_image,completed_passes,0,DIRECT_OVERRIDE,jdmaster.c,745,master_selection,if (cinfo->progress != NULL && !cinfo->buffered_image &&       cinfo->inputctl->has_multiple_scans) {     int nscans;     /* Estimate number of scans to set pass_limit. */     if (cinfo->progressive_m
has_multiple_scans,|| cinfo->buffered_image,iMCU_row_ctr,lines_to_skip / lines_per_iMCU_row,DIRECT_OVERRIDE,jdapistd.c,603,,if (cinfo->inputctl->has_multiple_scans || cinfo->buffered_image) {     if (cinfo->upsample->need_context_rows) {       cinfo->output_scanline += lines_to_skip;       cinfo->output_iMCU_row += lines_t
has_multiple_scans,|| cinfo->buffered_image,jpeg_decompress_struct.output_iMCU_row,lines_to_skip / lines_per_iMCU_row,DIRECT_OVERRIDE,jdapistd.c,603,,if (cinfo->inputctl->has_multiple_scans || cinfo->buffered_image) {     if (cinfo->upsample->need_context_rows) {       cinfo->output_scanline += lines_to_skip;       cinfo->output_iMCU_row += lines_t
has_multiple_scans,|| cinfo->buffered_image,jpeg_decompress_struct.output_iMCU_row,lines_to_skip / lines_per_iMCU_row,DIRECT_OVERRIDE,jdapistd.c,603,,if (cinfo->inputctl->has_multiple_scans || cinfo->buffered_image) {     if (cinfo->upsample->need_context_rows) {       cinfo->output_scanline += lines_to_skip;       cinfo->output_iMCU_row += lines_t
has_multiple_scans,|| cinfo->buffered_image,jpeg_decompress_struct.output_scanline,lines_to_skip,DIRECT_OVERRIDE,jdapistd.c,603,,if (cinfo->inputctl->has_multiple_scans || cinfo->buffered_image) {     if (cinfo->upsample->need_context_rows) {       cinfo->output_scanline += lines_to_skip;       cinfo->output_iMCU_row += lines_t
has_multiple_scans,|| cinfo->buffered_image,jpeg_decompress_struct.output_scanline,lines_to_skip,DIRECT_OVERRIDE,jdapistd.c,603,,if (cinfo->inputctl->has_multiple_scans || cinfo->buffered_image) {     if (cinfo->upsample->need_context_rows) {       cinfo->output_scanline += lines_to_skip;       cinfo->output_iMCU_row += lines_t
has_multiple_scans,&& cinfo->progress != NULL && !cinfo->buffered_image,pass_counter,0L,DIRECT_OVERRIDE,jdmaster.c,745,master_selection,if (cinfo->progress != NULL && !cinfo->buffered_image &&       cinfo->inputctl->has_multiple_scans) {     int nscans;     /* Estimate number of scans to set pass_limit. */     if (cinfo->progressive_m
has_multiple_scans,&& cinfo->progress != NULL && !cinfo->buffered_image,pass_limit,(long)cinfo->total_iMCU_rows * nscans,DIRECT_OVERRIDE,jdmaster.c,745,master_selection,if (cinfo->progress != NULL && !cinfo->buffered_image &&       cinfo->inputctl->has_multiple_scans) {     int nscans;     /* Estimate number of scans to set pass_limit. */     if (cinfo->progressive_m
has_multiple_scans,|| cinfo->buffered_image,rows_to_go,cinfo->output_height - cinfo->output_scanline,DIRECT_OVERRIDE,jdapistd.c,603,,if (cinfo->inputctl->has_multiple_scans || cinfo->buffered_image) {     if (cinfo->upsample->need_context_rows) {       cinfo->output_scanline += lines_to_skip;       cinfo->output_iMCU_row += lines_t
has_multiple_scans,&& cinfo->progress != NULL && !cinfo->buffered_image,total_passes,(cinfo->enable_2pass_quant ? 3 : 2),DIRECT_OVERRIDE,jdmaster.c,745,master_selection,if (cinfo->progress != NULL && !cinfo->buffered_image &&       cinfo->inputctl->has_multiple_scans) {     int nscans;     /* Estimate number of scans to set pass_limit. */     if (cinfo->progressive_m
iMCU_row_num,< (cinfo->total_iMCU_rows - 1),MCU_rows_per_iMCU_row,cinfo->cur_comp_info[0]->v_samp_factor,DIRECT_OVERRIDE,jccoefct.c,84,start_iMCU_row,if (coef->iMCU_row_num < (cinfo->total_iMCU_rows - 1))       coef->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->v_samp_factor;     else       coef->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]-
